gameId;strategy;wins;losses
276;CallingRulesWithUctMonteCarloStrategy;2606;2226
277;CallingRulesWithRandomPlay;2242;2622
277;CallingRulesWithUctMonteCarloStrategy;2622;2242
278;CallingRulesWithRandomPlay;2258;2638
278;CallingRulesWithUctMonteCarloStrategy;2638;2258
279;CallingRulesWithRandomPlay;2270;2658
279;CallingRulesWithUctMonteCarloStrategy;2658;2270
280;CallingRulesWithRandomPlay;2270;2658
280;CallingRulesWithUctMonteCarloStrategy;2658;2270
281;CallingRulesWithRandomPlay;2286;2674
281;CallingRulesWithUctMonteCarloStrategy;2674;2286
282;CallingRulesWithRandomPlay;2301;2691
282;CallingRulesWithUctMonteCarloStrategy;2691;2301
283;CallingRulesWithRandomPlay;2301;2691
283;CallingRulesWithUctMonteCarloStrategy;2691;2301
284;CallingRulesWithRandomPlay;2301;2691
284;CallingRulesWithUctMonteCarloStrategy;2691;2301
285;CallingRulesWithRandomPlay;2316;2708
285;CallingRulesWithUctMonteCarloStrategy;2708;2316
286;CallingRulesWithRandomPlay;2316;2708
286;CallingRulesWithUctMonteCarloStrategy;2708;2316
287;CallingRulesWithRandomPlay;2316;2708
287;CallingRulesWithUctMonteCarloStrategy;2708;2316
288;CallingRulesWithRandomPlay;2316;2708
288;CallingRulesWithUctMonteCarloStrategy;2708;2316
289;CallingRulesWithRandomPlay;2332;2724
289;CallingRulesWithUctMonteCarloStrategy;2724;2332
290;CallingRulesWithRandomPlay;2346;2742
290;CallingRulesWithUctMonteCarloStrategy;2742;2346
291;CallingRulesWithRandomPlay;2346;2742
291;CallingRulesWithUctMonteCarloStrategy;2742;2346
292;CallingRulesWithRandomPlay;2362;2758
292;CallingRulesWithUctMonteCarloStrategy;2758;2362
293;CallingRulesWithRandomPlay;2362;2758
293;CallingRulesWithUctMonteCarloStrategy;2758;2362
294;CallingRulesWithRandomPlay;2362;2758
294;CallingRulesWithUctMonteCarloStrategy;2758;2362
295;CallingRulesWithRandomPlay;2378;2774
295;CallingRulesWithUctMonteCarloStrategy;2774;2378
296;CallingRulesWithRandomPlay;2393;2791
296;CallingRulesWithUctMonteCarloStrategy;2791;2393
297;CallingRulesWithRandomPlay;2393;2791
297;CallingRulesWithUctMonteCarloStrategy;2791;2393
298;CallingRulesWithRandomPlay;2393;2791
298;CallingRulesWithUctMonteCarloStrategy;2791;2393
299;CallingRulesWithRandomPlay;2393;2791
299;CallingRulesWithUctMonteCarloStrategy;2791;2393
300;CallingRulesWithRandomPlay;2393;2791
300;CallingRulesWithUctMonteCarloStrategy;2791;2393
301;CallingRulesWithRandomPlay;2393;2791
301;CallingRulesWithUctMonteCarloStrategy;2791;2393
302;CallingRulesWithRandomPlay;2408;2808
302;CallingRulesWithUctMonteCarloStrategy;2808;2408
303;CallingRulesWithRandomPlay;2418;2830
303;CallingRulesWithUctMonteCarloStrategy;2830;2418
304;CallingRulesWithRandomPlay;2431;2849
304;CallingRulesWithUctMonteCarloStrategy;2849;2431
305;CallingRulesWithRandomPlay;2431;2849
305;CallingRulesWithUctMonteCarloStrategy;2849;2431
306;CallingRulesWithRandomPlay;2444;2868
306;CallingRulesWithUctMonteCarloStrategy;2868;2444
307;CallingRulesWithRandomPlay;2460;2884
307;CallingRulesWithUctMonteCarloStrategy;2884;2460
308;CallingRulesWithRandomPlay;2471;2905
308;CallingRulesWithUctMonteCarloStrategy;2905;2471
309;CallingRulesWithRandomPlay;2485;2923
309;CallingRulesWithUctMonteCarloStrategy;2923;2485
310;CallingRulesWithRandomPlay;2500;2940
310;CallingRulesWithUctMonteCarloStrategy;2940;2500
311;CallingRulesWithRandomPlay;2500;2940
311;CallingRulesWithUctMonteCarloStrategy;2940;2500
312;CallingRulesWithRandomPlay;2513;2959
312;CallingRulesWithUctMonteCarloStrategy;2959;2513
313;CallingRulesWithRandomPlay;2528;2976
313;CallingRulesWithUctMonteCarloStrategy;2976;2528
314;CallingRulesWithRandomPlay;2528;2976
314;CallingRulesWithUctMonteCarloStrategy;2976;2528
315;CallingRulesWithRandomPlay;2542;2994
315;CallingRulesWithUctMonteCarloStrategy;2994;2542
316;CallingRulesWithRandomPlay;2542;2994
316;CallingRulesWithUctMonteCarloStrategy;2994;2542
317;CallingRulesWithRandomPlay;2542;2994
317;CallingRulesWithUctMonteCarloStrategy;2994;2542
318;CallingRulesWithRandomPlay;2542;2994
318;CallingRulesWithUctMonteCarloStrategy;2994;2542
319;CallingRulesWithRandomPlay;2557;3011
319;CallingRulesWithUctMonteCarloStrategy;3011;2557
320;CallingRulesWithRandomPlay;2573;3027
320;CallingRulesWithUctMonteCarloStrategy;3027;2573
321;CallingRulesWithRandomPlay;2573;3027
321;CallingRulesWithUctMonteCarloStrategy;3027;2573
322;CallingRulesWithRandomPlay;2573;3027
322;CallingRulesWithUctMonteCarloStrategy;3027;2573
323;CallingRulesWithRandomPlay;2573;3027
323;CallingRulesWithUctMonteCarloStrategy;3027;2573
324;CallingRulesWithRandomPlay;2587;3045
324;CallingRulesWithUctMonteCarloStrategy;3045;2587
325;CallingRulesWithRandomPlay;2587;3045
325;CallingRulesWithUctMonteCarloStrategy;3045;2587
326;CallingRulesWithRandomPlay;2587;3045
326;CallingRulesWithUctMonteCarloStrategy;3045;2587
327;CallingRulesWithRandomPlay;2587;3045
327;CallingRulesWithUctMonteCarloStrategy;3045;2587
328;CallingRulesWithRandomPlay;2587;3045
328;CallingRulesWithUctMonteCarloStrategy;3045;2587
329;CallingRulesWithRandomPlay;2600;3064
329;CallingRulesWithUctMonteCarloStrategy;3064;2600
330;CallingRulesWithRandomPlay;2616;3080
330;CallingRulesWithUctMonteCarloStrategy;3080;2616
331;CallingRulesWithRandomPlay;2629;3099
331;CallingRulesWithUctMonteCarloStrategy;3099;2629
332;CallingRulesWithRandomPlay;2643;3117
332;CallingRulesWithUctMonteCarloStrategy;3117;2643
333;CallingRulesWithRandomPlay;2658;3134
333;CallingRulesWithUctMonteCarloStrategy;3134;2658
334;CallingRulesWithRandomPlay;2671;3153
334;CallingRulesWithUctMonteCarloStrategy;3153;2671
335;CallingRulesWithRandomPlay;2683;3173
335;CallingRulesWithUctMonteCarloStrategy;3173;2683
336;CallingRulesWithRandomPlay;2694;3194
336;CallingRulesWithUctMonteCarloStrategy;3194;2694
337;CallingRulesWithRandomPlay;2694;3194
337;CallingRulesWithUctMonteCarloStrategy;3194;2694
338;CallingRulesWithRandomPlay;2710;3210
338;CallingRulesWithUctMonteCarloStrategy;3210;2710
339;CallingRulesWithRandomPlay;2710;3210
339;CallingRulesWithUctMonteCarloStrategy;3210;2710
340;CallingRulesWithRandomPlay;2724;3228
340;CallingRulesWithUctMonteCarloStrategy;3228;2724
341;CallingRulesWithRandomPlay;2724;3228
341;CallingRulesWithUctMonteCarloStrategy;3228;2724
342;CallingRulesWithRandomPlay;2736;3248
342;CallingRulesWithUctMonteCarloStrategy;3248;2736
343;CallingRulesWithRandomPlay;2736;3248
343;CallingRulesWithUctMonteCarloStrategy;3248;2736
344;CallingRulesWithRandomPlay;2736;3248
344;CallingRulesWithUctMonteCarloStrategy;3248;2736
345;CallingRulesWithRandomPlay;2736;3248
345;CallingRulesWithUctMonteCarloStrategy;3248;2736
346;CallingRulesWithRandomPlay;2748;3268
346;CallingRulesWithUctMonteCarloStrategy;3268;2748
347;CallingRulesWithRandomPlay;2762;3286
347;CallingRulesWithUctMonteCarloStrategy;3286;2762
348;CallingRulesWithRandomPlay;2762;3286
348;CallingRulesWithUctMonteCarloStrategy;3286;2762
349;CallingRulesWithRandomPlay;2774;3306
349;CallingRulesWithUctMonteCarloStrategy;3306;2774
350;CallingRulesWithRandomPlay;2774;3306
350;CallingRulesWithUctMonteCarloStrategy;3306;2774
351;CallingRulesWithRandomPlay;2774;3306
351;CallingRulesWithUctMonteCarloStrategy;3306;2774
352;CallingRulesWithRandomPlay;2790;3322
352;CallingRulesWithUctMonteCarloStrategy;3322;2790
353;CallingRulesWithRandomPlay;2803;3341
353;CallingRulesWithUctMonteCarloStrategy;3341;2803
354;CallingRulesWithRandomPlay;2803;3341
354;CallingRulesWithUctMonteCarloStrategy;3341;2803
355;CallingRulesWithRandomPlay;2815;3361
355;CallingRulesWithUctMonteCarloStrategy;3361;2815
356;CallingRulesWithRandomPlay;2815;3361
356;CallingRulesWithUctMonteCarloStrategy;3361;2815
357;CallingRulesWithRandomPlay;2831;3377
357;CallingRulesWithUctMonteCarloStrategy;3377;2831
358;CallingRulesWithRandomPlay;2843;3397
358;CallingRulesWithUctMonteCarloStrategy;3397;2843
359;CallingRulesWithRandomPlay;2859;3413
359;CallingRulesWithUctMonteCarloStrategy;3413;2859
360;CallingRulesWithRandomPlay;2874;3430
360;CallingRulesWithUctMonteCarloStrategy;3430;2874
361;CallingRulesWithRandomPlay;2874;3430
361;CallingRulesWithUctMonteCarloStrategy;3430;2874
362;CallingRulesWithRandomPlay;2887;3449
362;CallingRulesWithUctMonteCarloStrategy;3449;2887
363;CallingRulesWithRandomPlay;2887;3449
363;CallingRulesWithUctMonteCarloStrategy;3449;2887
364;CallingRulesWithRandomPlay;2903;3465
364;CallingRulesWithUctMonteCarloStrategy;3465;2903
365;CallingRulesWithRandomPlay;2903;3465
365;CallingRulesWithUctMonteCarloStrategy;3465;2903
366;CallingRulesWithRandomPlay;2919;3481
366;CallingRulesWithUctMonteCarloStrategy;3481;2919
367;CallingRulesWithRandomPlay;2934;3498
367;CallingRulesWithUctMonteCarloStrategy;3498;2934
368;CallingRulesWithRandomPlay;2947;3517
368;CallingRulesWithUctMonteCarloStrategy;3517;2947
369;CallingRulesWithRandomPlay;2959;3537
369;CallingRulesWithUctMonteCarloStrategy;3537;2959
370;CallingRulesWithRandomPlay;2975;3553
370;CallingRulesWithUctMonteCarloStrategy;3553;2975
371;CallingRulesWithRandomPlay;2991;3569
371;CallingRulesWithUctMonteCarloStrategy;3569;2991
372;CallingRulesWithRandomPlay;2991;3569
372;CallingRulesWithUctMonteCarloStrategy;3569;2991
373;CallingRulesWithRandomPlay;3005;3587
373;CallingRulesWithUctMonteCarloStrategy;3587;3005
374;CallingRulesWithRandomPlay;3005;3587
374;CallingRulesWithUctMonteCarloStrategy;3587;3005
375;CallingRulesWithRandomPlay;3017;3607
375;CallingRulesWithUctMonteCarloStrategy;3607;3017
376;CallingRulesWithRandomPlay;3033;3623
376;CallingRulesWithUctMonteCarloStrategy;3623;3033
377;CallingRulesWithRandomPlay;3044;3644
377;CallingRulesWithUctMonteCarloStrategy;3644;3044
378;CallingRulesWithRandomPlay;3044;3644
378;CallingRulesWithUctMonteCarloStrategy;3644;3044
379;CallingRulesWithRandomPlay;3044;3644
379;CallingRulesWithUctMonteCarloStrategy;3644;3044
380;CallingRulesWithRandomPlay;3060;3660
380;CallingRulesWithUctMonteCarloStrategy;3660;3060
381;CallingRulesWithRandomPlay;3075;3677
381;CallingRulesWithUctMonteCarloStrategy;3677;3075
382;CallingRulesWithRandomPlay;3075;3677
382;CallingRulesWithUctMonteCarloStrategy;3677;3075
383;CallingRulesWithRandomPlay;3075;3677
383;CallingRulesWithUctMonteCarloStrategy;3677;3075
384;CallingRulesWithRandomPlay;3088;3696
384;CallingRulesWithUctMonteCarloStrategy;3696;3088
385;CallingRulesWithRandomPlay;3088;3696
385;CallingRulesWithUctMonteCarloStrategy;3696;3088
386;CallingRulesWithRandomPlay;3088;3696
386;CallingRulesWithUctMonteCarloStrategy;3696;3088
387;CallingRulesWithRandomPlay;3088;3696
387;CallingRulesWithUctMonteCarloStrategy;3696;3088
388;CallingRulesWithRandomPlay;3088;3696
388;CallingRulesWithUctMonteCarloStrategy;3696;3088
389;CallingRulesWithRandomPlay;3088;3696
389;CallingRulesWithUctMonteCarloStrategy;3696;3088
390;CallingRulesWithRandomPlay;3088;3696
390;CallingRulesWithUctMonteCarloStrategy;3696;3088
391;CallingRulesWithRandomPlay;3099;3717
391;CallingRulesWithUctMonteCarloStrategy;3717;3099
392;CallingRulesWithRandomPlay;3099;3717
392;CallingRulesWithUctMonteCarloStrategy;3717;3099
393;CallingRulesWithRandomPlay;3115;3733
393;CallingRulesWithUctMonteCarloStrategy;3733;3115
394;CallingRulesWithRandomPlay;3115;3733
394;CallingRulesWithUctMonteCarloStrategy;3733;3115
395;CallingRulesWithRandomPlay;3131;3749
395;CallingRulesWithUctMonteCarloStrategy;3749;3131
396;CallingRulesWithRandomPlay;3131;3749
396;CallingRulesWithUctMonteCarloStrategy;3749;3131
397;CallingRulesWithRandomPlay;3131;3749
397;CallingRulesWithUctMonteCarloStrategy;3749;3131
398;CallingRulesWithRandomPlay;3145;3767
398;CallingRulesWithUctMonteCarloStrategy;3767;3145
399;CallingRulesWithRandomPlay;3145;3767
399;CallingRulesWithUctMonteCarloStrategy;3767;3145
400;CallingRulesWithRandomPlay;3161;3783
400;CallingRulesWithUctMonteCarloStrategy;3783;3161
401;CallingRulesWithRandomPlay;3177;3799
401;CallingRulesWithUctMonteCarloStrategy;3799;3177
402;CallingRulesWithRandomPlay;3193;3815
402;CallingRulesWithUctMonteCarloStrategy;3815;3193
403;CallingRulesWithRandomPlay;3206;3834
403;CallingRulesWithUctMonteCarloStrategy;3834;3206
404;CallingRulesWithRandomPlay;3222;3850
404;CallingRulesWithUctMonteCarloStrategy;3850;3222
405;CallingRulesWithRandomPlay;3235;3869
405;CallingRulesWithUctMonteCarloStrategy;3869;3235
406;CallingRulesWithRandomPlay;3251;3885
406;CallingRulesWithUctMonteCarloStrategy;3885;3251
407;CallingRulesWithRandomPlay;3264;3904
407;CallingRulesWithUctMonteCarloStrategy;3904;3264
408;CallingRulesWithRandomPlay;3264;3904
408;CallingRulesWithUctMonteCarloStrategy;3904;3264
409;CallingRulesWithRandomPlay;3264;3904
409;CallingRulesWithUctMonteCarloStrategy;3904;3264
410;CallingRulesWithRandomPlay;3280;3920
410;CallingRulesWithUctMonteCarloStrategy;3920;3280
411;CallingRulesWithRandomPlay;3280;3920
411;CallingRulesWithUctMonteCarloStrategy;3920;3280
412;CallingRulesWithRandomPlay;3280;3920
412;CallingRulesWithUctMonteCarloStrategy;3920;3280
413;CallingRulesWithRandomPlay;3280;3920
413;CallingRulesWithUctMonteCarloStrategy;3920;3280
414;CallingRulesWithRandomPlay;3280;3920
414;CallingRulesWithUctMonteCarloStrategy;3920;3280
415;CallingRulesWithRandomPlay;3280;3920
415;CallingRulesWithUctMonteCarloStrategy;3920;3280
416;CallingRulesWithRandomPlay;3295;3937
416;CallingRulesWithUctMonteCarloStrategy;3937;3295
417;CallingRulesWithRandomPlay;3312;3952
417;CallingRulesWithUctMonteCarloStrategy;3952;3312
418;CallingRulesWithRandomPlay;3312;3952
418;CallingRulesWithUctMonteCarloStrategy;3952;3312
419;CallingRulesWithRandomPlay;3323;3973
419;CallingRulesWithUctMonteCarloStrategy;3973;3323
420;CallingRulesWithRandomPlay;3337;3991
420;CallingRulesWithUctMonteCarloStrategy;3991;3337
421;CallingRulesWithRandomPlay;3337;3991
421;CallingRulesWithUctMonteCarloStrategy;3991;3337
422;CallingRulesWithRandomPlay;3337;3991
422;CallingRulesWithUctMonteCarloStrategy;3991;3337
423;CallingRulesWithRandomPlay;3353;4007
423;CallingRulesWithUctMonteCarloStrategy;4007;3353
424;CallingRulesWithRandomPlay;3369;4023
424;CallingRulesWithUctMonteCarloStrategy;4023;3369
425;CallingRulesWithRandomPlay;3369;4023
425;CallingRulesWithUctMonteCarloStrategy;4023;3369
426;CallingRulesWithRandomPlay;3382;4042
426;CallingRulesWithUctMonteCarloStrategy;4042;3382
427;CallingRulesWithRandomPlay;3382;4042
427;CallingRulesWithUctMonteCarloStrategy;4042;3382
428;CallingRulesWithRandomPlay;3382;4042
428;CallingRulesWithUctMonteCarloStrategy;4042;3382
429;CallingRulesWithRandomPlay;3382;4042
429;CallingRulesWithUctMonteCarloStrategy;4042;3382
430;CallingRulesWithRandomPlay;3382;4042
430;CallingRulesWithUctMonteCarloStrategy;4042;3382
431;CallingRulesWithRandomPlay;3382;4042
431;CallingRulesWithUctMonteCarloStrategy;4042;3382
432;CallingRulesWithRandomPlay;3382;4042
432;CallingRulesWithUctMonteCarloStrategy;4042;3382
433;CallingRulesWithRandomPlay;3382;4042
433;CallingRulesWithUctMonteCarloStrategy;4042;3382
434;CallingRulesWithRandomPlay;3395;4061
434;CallingRulesWithUctMonteCarloStrategy;4061;3395
435;CallingRulesWithRandomPlay;3410;4078
435;CallingRulesWithUctMonteCarloStrategy;4078;3410
436;CallingRulesWithRandomPlay;3426;4094
436;CallingRulesWithUctMonteCarloStrategy;4094;3426
437;CallingRulesWithRandomPlay;3442;4110
437;CallingRulesWithUctMonteCarloStrategy;4110;3442
438;CallingRulesWithRandomPlay;3442;4110
438;CallingRulesWithUctMonteCarloStrategy;4110;3442
439;CallingRulesWithRandomPlay;3442;4110
439;CallingRulesWithUctMonteCarloStrategy;4110;3442
440;CallingRulesWithRandomPlay;3442;4110
440;CallingRulesWithUctMonteCarloStrategy;4110;3442
441;CallingRulesWithRandomPlay;3454;4130
441;CallingRulesWithUctMonteCarloStrategy;4130;3454
442;CallingRulesWithRandomPlay;3454;4130
442;CallingRulesWithUctMonteCarloStrategy;4130;3454
443;CallingRulesWithRandomPlay;3470;4146
443;CallingRulesWithUctMonteCarloStrategy;4146;3470
444;CallingRulesWithRandomPlay;3485;4163
444;CallingRulesWithUctMonteCarloStrategy;4163;3485
445;CallingRulesWithRandomPlay;3498;4182
445;CallingRulesWithUctMonteCarloStrategy;4182;3498
446;CallingRulesWithRandomPlay;3498;4182
446;CallingRulesWithUctMonteCarloStrategy;4182;3498
447;CallingRulesWithRandomPlay;3512;4200
447;CallingRulesWithUctMonteCarloStrategy;4200;3512
448;CallingRulesWithRandomPlay;3512;4200
448;CallingRulesWithUctMonteCarloStrategy;4200;3512
449;CallingRulesWithRandomPlay;3512;4200
449;CallingRulesWithUctMonteCarloStrategy;4200;3512
450;CallingRulesWithRandomPlay;3528;4216
450;CallingRulesWithUctMonteCarloStrategy;4216;3528
451;CallingRulesWithRandomPlay;3543;4233
451;CallingRulesWithUctMonteCarloStrategy;4233;3543
452;CallingRulesWithRandomPlay;3543;4233
452;CallingRulesWithUctMonteCarloStrategy;4233;3543
453;CallingRulesWithRandomPlay;3543;4233
453;CallingRulesWithUctMonteCarloStrategy;4233;3543
454;CallingRulesWithRandomPlay;3543;4233
454;CallingRulesWithUctMonteCarloStrategy;4233;3543
455;CallingRulesWithRandomPlay;3557;4251
455;CallingRulesWithUctMonteCarloStrategy;4251;3557
456;CallingRulesWithRandomPlay;3573;4267
456;CallingRulesWithUctMonteCarloStrategy;4267;3573
457;CallingRulesWithRandomPlay;3586;4286
457;CallingRulesWithUctMonteCarloStrategy;4286;3586
458;CallingRulesWithRandomPlay;3600;4304
458;CallingRulesWithUctMonteCarloStrategy;4304;3600
459;CallingRulesWithRandomPlay;3616;4320
459;CallingRulesWithUctMonteCarloStrategy;4320;3616
460;CallingRulesWithRandomPlay;3616;4320
460;CallingRulesWithUctMonteCarloStrategy;4320;3616
461;CallingRulesWithRandomPlay;3632;4336
461;CallingRulesWithUctMonteCarloStrategy;4336;3632
462;CallingRulesWithRandomPlay;3632;4336
462;CallingRulesWithUctMonteCarloStrategy;4336;3632
463;CallingRulesWithRandomPlay;3632;4336
463;CallingRulesWithUctMonteCarloStrategy;4336;3632
464;CallingRulesWithRandomPlay;3647;4353
464;CallingRulesWithUctMonteCarloStrategy;4353;3647
465;CallingRulesWithRandomPlay;3661;4371
465;CallingRulesWithUctMonteCarloStrategy;4371;3661
466;CallingRulesWithRandomPlay;3661;4371
466;CallingRulesWithUctMonteCarloStrategy;4371;3661
467;CallingRulesWithRandomPlay;3673;4391
467;CallingRulesWithUctMonteCarloStrategy;4391;3673
468;CallingRulesWithRandomPlay;3688;4408
468;CallingRulesWithUctMonteCarloStrategy;4408;3688
469;CallingRulesWithRandomPlay;3704;4424
469;CallingRulesWithUctMonteCarloStrategy;4424;3704
470;CallingRulesWithRandomPlay;3717;4443
470;CallingRulesWithUctMonteCarloStrategy;4443;3717
471;CallingRulesWithRandomPlay;3729;4463
471;CallingRulesWithUctMonteCarloStrategy;4463;3729
472;CallingRulesWithRandomPlay;3729;4463
472;CallingRulesWithUctMonteCarloStrategy;4463;3729
473;CallingRulesWithRandomPlay;3744;4480
473;CallingRulesWithUctMonteCarloStrategy;4480;3744
474;CallingRulesWithRandomPlay;3760;4496
474;CallingRulesWithUctMonteCarloStrategy;4496;3760
475;CallingRulesWithRandomPlay;3775;4513
475;CallingRulesWithUctMonteCarloStrategy;4513;3775
476;CallingRulesWithRandomPlay;3775;4513
476;CallingRulesWithUctMonteCarloStrategy;4513;3775
477;CallingRulesWithRandomPlay;3790;4530
477;CallingRulesWithUctMonteCarloStrategy;4530;3790
478;CallingRulesWithRandomPlay;3804;4548
478;CallingRulesWithUctMonteCarloStrategy;4548;3804
479;CallingRulesWithRandomPlay;3820;4564
479;CallingRulesWithUctMonteCarloStrategy;4564;3820
480;CallingRulesWithRandomPlay;3834;4582
480;CallingRulesWithUctMonteCarloStrategy;4582;3834
481;CallingRulesWithRandomPlay;3847;4601
481;CallingRulesWithUctMonteCarloStrategy;4601;3847
482;CallingRulesWithRandomPlay;3863;4617
482;CallingRulesWithUctMonteCarloStrategy;4617;3863
483;CallingRulesWithRandomPlay;3879;4633
483;CallingRulesWithUctMonteCarloStrategy;4633;3879
484;CallingRulesWithRandomPlay;3895;4649
484;CallingRulesWithUctMonteCarloStrategy;4649;3895
485;CallingRulesWithRandomPlay;3911;4665
485;CallingRulesWithUctMonteCarloStrategy;4665;3911
486;CallingRulesWithRandomPlay;3927;4681
486;CallingRulesWithUctMonteCarloStrategy;4681;3927
487;CallingRulesWithRandomPlay;3943;4697
487;CallingRulesWithUctMonteCarloStrategy;4697;3943
488;CallingRulesWithRandomPlay;3959;4713
488;CallingRulesWithUctMonteCarloStrategy;4713;3959
489;CallingRulesWithRandomPlay;3959;4713
489;CallingRulesWithUctMonteCarloStrategy;4713;3959
490;CallingRulesWithRandomPlay;3959;4713
490;CallingRulesWithUctMonteCarloStrategy;4713;3959
491;CallingRulesWithRandomPlay;3959;4713
491;CallingRulesWithUctMonteCarloStrategy;4713;3959
